Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)",ICD10 codes
Actual,Prostate cancer,2001,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2001,Males,15–19,0,0.0,C61
Actual,Prostate cancer,2001,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2001,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2001,Males,30–34,0,0.0,C61
Actual,Prostate cancer,2001,Males,35–39,3,0.4,C61
Actual,Prostate cancer,2001,Males,40–44,22,3.0,C61
Actual,Prostate cancer,2001,Males,45–49,112,16.7,C61
Actual,Prostate cancer,2001,Males,50–54,459,70.8,C61
Actual,Prostate cancer,2001,Males,55–59,1034,203.0,C61
Actual,Prostate cancer,2001,Males,60–64,1488,361.9,C61
Actual,Prostate cancer,2001,Males,65–69,1961,588.3,C61
Actual,Prostate cancer,2001,Males,70–74,2201,730.0,C61
Actual,Prostate cancer,2001,Males,75–79,2039,902.9,C61
Actual,Prostate cancer,2001,Males,80–84,1246,978.2,C61
Actual,Prostate cancer,2001,Males,85–89,688,"1,165.2",C61
Actual,Prostate cancer,2001,Males,90+,233,"1,043.9",C61
Actual,Prostate cancer,2001,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2002,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2002,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2002,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2002,Males,15–19,1,0.1,C61
Actual,Prostate cancer,2002,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2002,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2002,Males,30–34,0,0.0,C61
Actual,Prostate cancer,2002,Males,35–39,3,0.4,C61
Actual,Prostate cancer,2002,Males,40–44,20,2.7,C61
Actual,Prostate cancer,2002,Males,45–49,137,20.1,C61
Actual,Prostate cancer,2002,Males,50–54,556,86.3,C61
Actual,Prostate cancer,2002,Males,55–59,1205,220.7,C61
Actual,Prostate cancer,2002,Males,60–64,1704,402.8,C61
Actual,Prostate cancer,2002,Males,65–69,2163,633.6,C61
Actual,Prostate cancer,2002,Males,70–74,2323,770.7,C61
Actual,Prostate cancer,2002,Males,75–79,1974,853.4,C61
Actual,Prostate cancer,2002,Males,80–84,1308,963.7,C61
Actual,Prostate cancer,2002,Males,85–89,675,"1,099.7",C61
Actual,Prostate cancer,2002,Males,90+,243,"1,045.5",C61
Actual,Prostate cancer,2002,Males,Unknown,1,. .,C61
Actual,Prostate cancer,2003,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2003,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2003,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2003,Males,15–19,0,0.0,C61
Actual,Prostate cancer,2003,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2003,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2003,Males,30–34,0,0.0,C61
Actual,Prostate cancer,2003,Males,35–39,3,0.4,C61
Actual,Prostate cancer,2003,Males,40–44,31,4.1,C61
Actual,Prostate cancer,2003,Males,45–49,122,17.6,C61
Actual,Prostate cancer,2003,Males,50–54,568,87.8,C61
Actual,Prostate cancer,2003,Males,55–59,1511,261.4,C61
Actual,Prostate cancer,2003,Males,60–64,2035,469.0,C61
Actual,Prostate cancer,2003,Males,65–69,2538,723.7,C61
Actual,Prostate cancer,2003,Males,70–74,2461,822.5,C61
Actual,Prostate cancer,2003,Males,75–79,2227,937.3,C61
Actual,Prostate cancer,2003,Males,80–84,1485,"1,031.6",C61
Actual,Prostate cancer,2003,Males,85–89,699,"1,112.6",C61
Actual,Prostate cancer,2003,Males,90+,271,"1,114.4",C61
Actual,Prostate cancer,2003,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2004,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2004,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2004,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2004,Males,15–19,0,0.0,C61
Actual,Prostate cancer,2004,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2004,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2004,Males,30–34,1,0.1,C61
Actual,Prostate cancer,2004,Males,35–39,3,0.4,C61
Actual,Prostate cancer,2004,Males,40–44,41,5.4,C61
Actual,Prostate cancer,2004,Males,45–49,209,29.6,C61
Actual,Prostate cancer,2004,Males,50–54,746,114.4,C61
Actual,Prostate cancer,2004,Males,55–59,1826,305.4,C61
Actual,Prostate cancer,2004,Males,60–64,2467,547.6,C61
Actual,Prostate cancer,2004,Males,65–69,3148,871.7,C61
Actual,Prostate cancer,2004,Males,70–74,2748,923.0,C61
Actual,Prostate cancer,2004,Males,75–79,2392,984.3,C61
Actual,Prostate cancer,2004,Males,80–84,1594,"1,047.5",C61
Actual,Prostate cancer,2004,Males,85–89,704,"1,097.9",C61
Actual,Prostate cancer,2004,Males,90+,265,"1,032.3",C61
Actual,Prostate cancer,2004,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2005,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2005,Males,05–09,1,0.1,C61
Actual,Prostate cancer,2005,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2005,Males,15–19,0,0.0,C61
Actual,Prostate cancer,2005,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2005,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2005,Males,30–34,1,0.1,C61
Actual,Prostate cancer,2005,Males,35–39,3,0.4,C61
Actual,Prostate cancer,2005,Males,40–44,30,4.0,C61
Actual,Prostate cancer,2005,Males,45–49,240,33.4,C61
Actual,Prostate cancer,2005,Males,50–54,818,124.1,C61
Actual,Prostate cancer,2005,Males,55–59,2061,334.8,C61
Actual,Prostate cancer,2005,Males,60–64,2663,567.2,C61
Actual,Prostate cancer,2005,Males,65–69,3224,864.5,C61
Actual,Prostate cancer,2005,Males,70–74,2754,927.2,C61
Actual,Prostate cancer,2005,Males,75–79,2500,"1,011.3",C61
Actual,Prostate cancer,2005,Males,80–84,1573,993.7,C61
Actual,Prostate cancer,2005,Males,85–89,769,"1,110.8",C61
Actual,Prostate cancer,2005,Males,90+,309,"1,132.7",C61
Actual,Prostate cancer,2005,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2006,Males,00–04,1,0.2,C61
Actual,Prostate cancer,2006,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2006,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2006,Males,15–19,1,0.1,C61
Actual,Prostate cancer,2006,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2006,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2006,Males,30–34,0,0.0,C61
Actual,Prostate cancer,2006,Males,35–39,8,1.1,C61
Actual,Prostate cancer,2006,Males,40–44,55,7.3,C61
Actual,Prostate cancer,2006,Males,45–49,263,35.9,C61
Actual,Prostate cancer,2006,Males,50–54,870,129.8,C61
Actual,Prostate cancer,2006,Males,55–59,2218,352.7,C61
Actual,Prostate cancer,2006,Males,60–64,3009,612.9,C61
Actual,Prostate cancer,2006,Males,65–69,3410,892.6,C61
Actual,Prostate cancer,2006,Males,70–74,2868,954.9,C61
Actual,Prostate cancer,2006,Males,75–79,2504,"1,001.6",C61
Actual,Prostate cancer,2006,Males,80–84,1625,988.4,C61
Actual,Prostate cancer,2006,Males,85–89,778,"1,042.4",C61
Actual,Prostate cancer,2006,Males,90+,292,"1,019.9",C61
Actual,Prostate cancer,2006,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2007,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2007,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2007,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2007,Males,15–19,0,0.0,C61
Actual,Prostate cancer,2007,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2007,Males,25–29,1,0.1,C61
Actual,Prostate cancer,2007,Males,30–34,0,0.0,C61
Actual,Prostate cancer,2007,Males,35–39,9,1.2,C61
Actual,Prostate cancer,2007,Males,40–44,55,7.4,C61
Actual,Prostate cancer,2007,Males,45–49,314,42.0,C61
Actual,Prostate cancer,2007,Males,50–54,1001,146.8,C61
Actual,Prostate cancer,2007,Males,55–59,2361,377.4,C61
Actual,Prostate cancer,2007,Males,60–64,3421,647.0,C61
Actual,Prostate cancer,2007,Males,65–69,3893,980.3,C61
Actual,Prostate cancer,2007,Males,70–74,3078,998.3,C61
Actual,Prostate cancer,2007,Males,75–79,2676,"1,064.7",C61
Actual,Prostate cancer,2007,Males,80–84,1797,"1,055.7",C61
Actual,Prostate cancer,2007,Males,85–89,863,"1,069.6",C61
Actual,Prostate cancer,2007,Males,90+,333,"1,101.1",C61
Actual,Prostate cancer,2007,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2008,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2008,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2008,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2008,Males,15–19,0,0.0,C61
Actual,Prostate cancer,2008,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2008,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2008,Males,30–34,0,0.0,C61
Actual,Prostate cancer,2008,Males,35–39,9,1.1,C61
Actual,Prostate cancer,2008,Males,40–44,70,9.4,C61
Actual,Prostate cancer,2008,Males,45–49,392,51.4,C61
Actual,Prostate cancer,2008,Males,50–54,1094,157.8,C61
Actual,Prostate cancer,2008,Males,55–59,2505,396.8,C61
Actual,Prostate cancer,2008,Males,60–64,3834,684.7,C61
Actual,Prostate cancer,2008,Males,65–69,4155,"1,011.2",C61
Actual,Prostate cancer,2008,Males,70–74,3321,"1,045.4",C61
Actual,Prostate cancer,2008,Males,75–79,2753,"1,094.5",C61
Actual,Prostate cancer,2008,Males,80–84,1823,"1,035.5",C61
Actual,Prostate cancer,2008,Males,85–89,894,"1,039.2",C61
Actual,Prostate cancer,2008,Males,90+,291,929.2,C61
Actual,Prostate cancer,2008,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2009,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2009,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2009,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2009,Males,15–19,0,0.0,C61
Actual,Prostate cancer,2009,Males,20–24,1,0.1,C61
Actual,Prostate cancer,2009,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2009,Males,30–34,0,0.0,C61
Actual,Prostate cancer,2009,Males,35–39,9,1.1,C61
Actual,Prostate cancer,2009,Males,40–44,108,14.4,C61
Actual,Prostate cancer,2009,Males,45–49,491,63.7,C61
Actual,Prostate cancer,2009,Males,50–54,1251,176.4,C61
Actual,Prostate cancer,2009,Males,55–59,2739,428.5,C61
Actual,Prostate cancer,2009,Males,60–64,4216,727.5,C61
Actual,Prostate cancer,2009,Males,65–69,4321,"1,004.0",C61
Actual,Prostate cancer,2009,Males,70–74,3456,"1,048.4",C61
Actual,Prostate cancer,2009,Males,75–79,2665,"1,055.3",C61
Actual,Prostate cancer,2009,Males,80–84,1744,963.7,C61
Actual,Prostate cancer,2009,Males,85–89,852,931.3,C61
Actual,Prostate cancer,2009,Males,90+,297,913.2,C61
Actual,Prostate cancer,2009,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2010,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2010,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2010,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2010,Males,15–19,0,0.0,C61
Actual,Prostate cancer,2010,Males,20–24,3,0.4,C61
Actual,Prostate cancer,2010,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2010,Males,30–34,0,0.0,C61
Actual,Prostate cancer,2010,Males,35–39,5,0.6,C61
Actual,Prostate cancer,2010,Males,40–44,94,12.3,C61
Actual,Prostate cancer,2010,Males,45–49,431,55.9,C61
Actual,Prostate cancer,2010,Males,50–54,1167,161.2,C61
Actual,Prostate cancer,2010,Males,55–59,2468,380.4,C61
Actual,Prostate cancer,2010,Males,60–64,3914,655.6,C61
Actual,Prostate cancer,2010,Males,65–69,4059,899.5,C61
Actual,Prostate cancer,2010,Males,70–74,3144,913.9,C61
Actual,Prostate cancer,2010,Males,75–79,2244,884.3,C61
Actual,Prostate cancer,2010,Males,80–84,1536,824.3,C61
Actual,Prostate cancer,2010,Males,85–89,853,886.7,C61
Actual,Prostate cancer,2010,Males,90+,275,777.1,C61
Actual,Prostate cancer,2010,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2011,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2011,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2011,Males,10–14,1,0.1,C61
Actual,Prostate cancer,2011,Males,15–19,0,0.0,C61
Actual,Prostate cancer,2011,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2011,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2011,Males,30–34,0,0.0,C61
Actual,Prostate cancer,2011,Males,35–39,16,2.0,C61
Actual,Prostate cancer,2011,Males,40–44,118,15.0,C61
Actual,Prostate cancer,2011,Males,45–49,439,57.4,C61
Actual,Prostate cancer,2011,Males,50–54,1131,152.9,C61
Actual,Prostate cancer,2011,Males,55–59,2572,388.5,C61
Actual,Prostate cancer,2011,Males,60–64,3738,611.6,C61
Actual,Prostate cancer,2011,Males,65–69,4291,904.8,C61
Actual,Prostate cancer,2011,Males,70–74,3265,913.8,C61
Actual,Prostate cancer,2011,Males,75–79,2376,919.5,C61
Actual,Prostate cancer,2011,Males,80–84,1567,822.3,C61
Actual,Prostate cancer,2011,Males,85–89,847,839.1,C61
Actual,Prostate cancer,2011,Males,90+,291,763.1,C61
Actual,Prostate cancer,2011,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2012,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2012,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2012,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2012,Males,15–19,0,0.0,C61
Actual,Prostate cancer,2012,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2012,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2012,Males,30–34,4,0.5,C61
Actual,Prostate cancer,2012,Males,35–39,8,1.0,C61
Actual,Prostate cancer,2012,Males,40–44,101,12.5,C61
Actual,Prostate cancer,2012,Males,45–49,455,59.9,C61
Actual,Prostate cancer,2012,Males,50–54,1146,152.0,C61
Actual,Prostate cancer,2012,Males,55–59,2468,366.2,C61
Actual,Prostate cancer,2012,Males,60–64,3729,612.1,C61
Actual,Prostate cancer,2012,Males,65–69,4575,900.9,C61
Actual,Prostate cancer,2012,Males,70–74,3347,904.5,C61
Actual,Prostate cancer,2012,Males,75–79,2318,869.0,C61
Actual,Prostate cancer,2012,Males,80–84,1517,787.7,C61
Actual,Prostate cancer,2012,Males,85–89,808,766.7,C61
Actual,Prostate cancer,2012,Males,90+,338,811.5,C61
Actual,Prostate cancer,2012,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2013,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2013,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2013,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2013,Males,15–19,1,0.1,C61
Actual,Prostate cancer,2013,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2013,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2013,Males,30–34,1,0.1,C61
Actual,Prostate cancer,2013,Males,35–39,10,1.3,C61
Actual,Prostate cancer,2013,Males,40–44,105,12.8,C61
Actual,Prostate cancer,2013,Males,45–49,421,55.6,C61
Actual,Prostate cancer,2013,Males,50–54,1051,137.4,C61
Actual,Prostate cancer,2013,Males,55–59,2264,330.6,C61
Actual,Prostate cancer,2013,Males,60–64,3413,554.9,C61
Actual,Prostate cancer,2013,Males,65–69,4546,846.9,C61
Actual,Prostate cancer,2013,Males,70–74,3235,848.1,C61
Actual,Prostate cancer,2013,Males,75–79,2256,816.9,C61
Actual,Prostate cancer,2013,Males,80–84,1308,674.0,C61
Actual,Prostate cancer,2013,Males,85–89,780,705.9,C61
Actual,Prostate cancer,2013,Males,90+,325,721.8,C61
Actual,Prostate cancer,2013,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2014,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2014,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2014,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2014,Males,15–19,0,0.0,C61
Actual,Prostate cancer,2014,Males,20–24,1,0.1,C61
Actual,Prostate cancer,2014,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2014,Males,30–34,3,0.4,C61
Actual,Prostate cancer,2014,Males,35–39,7,0.9,C61
Actual,Prostate cancer,2014,Males,40–44,103,12.5,C61
Actual,Prostate cancer,2014,Males,45–49,344,45.3,C61
Actual,Prostate cancer,2014,Males,50–54,957,124.1,C61
Actual,Prostate cancer,2014,Males,55–59,1997,286.2,C61
Actual,Prostate cancer,2014,Males,60–64,3116,501.1,C61
Actual,Prostate cancer,2014,Males,65–69,4273,769.3,C61
Actual,Prostate cancer,2014,Males,70–74,3069,770.1,C61
Actual,Prostate cancer,2014,Males,75–79,2193,764.9,C61
Actual,Prostate cancer,2014,Males,80–84,1355,690.5,C61
Actual,Prostate cancer,2014,Males,85–89,849,738.5,C61
Actual,Prostate cancer,2014,Males,90+,328,671.1,C61
Actual,Prostate cancer,2014,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2015,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2015,Males,05–09,0,0.0,C61
Actual,Prostate cancer,2015,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2015,Males,15–19,0,0.0,C61
Actual,Prostate cancer,2015,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2015,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2015,Males,30–34,0,0.0,C61
Actual,Prostate cancer,2015,Males,35–39,5,0.6,C61
Actual,Prostate cancer,2015,Males,40–44,88,10.7,C61
Actual,Prostate cancer,2015,Males,45–49,350,45.6,C61
Actual,Prostate cancer,2015,Males,50–54,878,114.1,C61
Actual,Prostate cancer,2015,Males,55–59,2049,288.5,C61
Actual,Prostate cancer,2015,Males,60–64,3162,503.1,C61
Actual,Prostate cancer,2015,Males,65–69,4466,779.1,C61
Actual,Prostate cancer,2015,Males,70–74,3411,819.4,C61
Actual,Prostate cancer,2015,Males,75–79,2369,794.7,C61
Actual,Prostate cancer,2015,Males,80–84,1331,672.8,C61
Actual,Prostate cancer,2015,Males,85–89,751,629.4,C61
Actual,Prostate cancer,2015,Males,90+,322,612.5,C61
Actual,Prostate cancer,2015,Males,Unknown,0,. .,C61
Actual,Prostate cancer,2016,Males,00–04,0,0.0,C61
Actual,Prostate cancer,2016,Males,05–09,1,0.1,C61
Actual,Prostate cancer,2016,Males,10–14,0,0.0,C61
Actual,Prostate cancer,2016,Males,15–19,1,0.1,C61
Actual,Prostate cancer,2016,Males,20–24,0,0.0,C61
Actual,Prostate cancer,2016,Males,25–29,0,0.0,C61
Actual,Prostate cancer,2016,Males,30–34,0,0.0,C61
Actual,Prostate cancer,2016,Males,35–39,5,0.6,C61
Actual,Prostate cancer,2016,Males,40–44,71,8.8,C61
Actual,Prostate cancer,2016,Males,45–49,319,40.6,C61
Actual,Prostate cancer,2016,Males,50–54,916,120.1,C61
Actual,Prostate cancer,2016,Males,55–59,1996,275.8,C61
Actual,Prostate cancer,2016,Males,60–64,3170,497.2,C61
Actual,Prostate cancer,2016,Males,65–69,4447,754.9,C61
Actual,Prostate cancer,2016,Males,70–74,3524,806.7,C61
Actual,Prostate cancer,2016,Males,75–79,2514,815.8,C61
Actual,Prostate cancer,2016,Males,80–84,1286,635.1,C61
Actual,Prostate cancer,2016,Males,85–89,716,584.8,C61
Actual,Prostate cancer,2016,Males,90+,339,596.9,C61
Actual,Prostate cancer,2016,Males,Unknown,0,. .,C61
Projections,Prostate cancer,2017,Males,00–04,0,0.0,C61
Projections,Prostate cancer,2017,Males,05–09,0,0.0,C61
Projections,Prostate cancer,2017,Males,10–14,0,0.0,C61
Projections,Prostate cancer,2017,Males,15–19,1,0.1,C61
Projections,Prostate cancer,2017,Males,20–24,0,0.0,C61
Projections,Prostate cancer,2017,Males,25–29,0,0.0,C61
Projections,Prostate cancer,2017,Males,30–34,2,0.2,C61
Projections,Prostate cancer,2017,Males,35–39,6,0.7,C61
Projections,Prostate cancer,2017,Males,40–44,96,12.0,C61
Projections,Prostate cancer,2017,Males,45–49,379,47.0,C61
Projections,Prostate cancer,2017,Males,50–54,867,114.9,C61
Projections,Prostate cancer,2017,Males,55–59,1970,266.7,C61
Projections,Prostate cancer,2017,Males,60–64,3015,464.4,C61
Projections,Prostate cancer,2017,Males,65–69,4217,718.9,C61
Projections,Prostate cancer,2017,Males,70–74,3497,743.4,C61
Projections,Prostate cancer,2017,Males,75–79,2273,706.6,C61
Projections,Prostate cancer,2017,Males,80–84,1141,543.6,C61
Projections,Prostate cancer,2017,Males,85–89,656,525.7,C61
Projections,Prostate cancer,2017,Males,90+,314,520.9,C61
Projections,Prostate cancer,2018,Males,00–04,0,0.0,C61
Projections,Prostate cancer,2018,Males,05–09,0,0.0,C61
Projections,Prostate cancer,2018,Males,10–14,0,0.0,C61
Projections,Prostate cancer,2018,Males,15–19,1,0.1,C61
Projections,Prostate cancer,2018,Males,20–24,0,0.0,C61
Projections,Prostate cancer,2018,Males,25–29,0,0.0,C61
Projections,Prostate cancer,2018,Males,30–34,2,0.2,C61
Projections,Prostate cancer,2018,Males,35–39,6,0.7,C61
Projections,Prostate cancer,2018,Males,40–44,96,12.1,C61
Projections,Prostate cancer,2018,Males,45–49,378,46.1,C61
Projections,Prostate cancer,2018,Males,50–54,822,109.7,C61
Projections,Prostate cancer,2018,Males,55–59,1884,251.2,C61
Projections,Prostate cancer,2018,Males,60–64,2909,439.9,C61
Projections,Prostate cancer,2018,Males,65–69,4062,688.6,C61
Projections,Prostate cancer,2018,Males,70–74,3564,713.5,C61
Projections,Prostate cancer,2018,Males,75–79,2236,670.0,C61
Projections,Prostate cancer,2018,Males,80–84,1079,493.9,C61
Projections,Prostate cancer,2018,Males,85–89,597,472.1,C61
Projections,Prostate cancer,2018,Males,90+,303,472.0,C61
Projections,Prostate cancer,2019,Males,00–04,0,0.0,C61
